Loc+, Acap, Aexp, Arch, Cplx, Data, Docu, Flex, Ltex, Pcap, Pcon, Plex, Pmat, Prec, Pvol, Rely, Ruse, Sced, Site, Stor, Team, Time, Tool, Risk-, Effort-
1049.0,2.0,4.0,6.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,1.0,1.0,5.0,4.0,4.0,1.0,9.0,62013.0
21.0,2.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,5.0,3.0,5.0,2.0,7.0,483.0
1566.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,3.0,6.0,3.0,5.0,5.0,4.0,4.0,1.0,6.0,38526.0
289.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,5.0,6.0,6.0,5.0,3.0,3.0,2606.0
1750.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,27777.0
1674.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,6.0,5.0,5.0,2.0,4.0,36482.0
1253.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,0.0,20860.0
370.0,2.0,3.0,2.0,6.0,5.0,5.0,1.0,4.0,2.0,4.0,3.0,4.0,6.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,3.0,17.0,23795.0
724.0,2.0,5.0,2.0,6.0,4.0,1.0,6.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,5772.0
352.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,3513.0
177.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,6.0,3.0,3.0,5.0,3.0,3.0,4.0,0.0,794.0
1522.0,3.0,1.0,4.0,6.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,9.0,66828.0
877.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,0.0,12925.0
706.0,2.0,2.0,6.0,5.0,5.0,1.0,6.0,2.0,2.0,5.0,3.0,6.0,1.0,3.0,2.0,5.0,2.0,2.0,3.0,6.0,5.0,3.0,12.0,9068.0
1125.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,6.0,2.0,20.0,76025.0
306.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,5.0,6.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,14.0,12075.0
899.0,3.0,1.0,3.0,3.0,3.0,5.0,6.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,38265.0
811.0,1.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,8.0,17159.0
1391.0,4.0,2.0,4.0,3.0,4.0,4.0,6.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,8.0,28596.0
732.0,2.0,2.0,6.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,5.0,3.0,5.0,2.0,7.0,9649.0
1115.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,5.0,3.0,6.0,3.0,1.0,4.0,1.0,6.0,5.0,4.0,52388.0
888.0,2.0,1.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,6.0,2.0,5.0,3.0,5.0,10821.0
521.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,2.0,6.0,2.0,4.0,5.0,4.0,4.0,3.0,6.0,3.0,2.0,0.0,2381.0
687.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,3.0,3.0,0.0,8679.0
237.0,2.0,2.0,2.0,6.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,6.0,4.0,4.0,2.0,11.0,16884.0
521.0,2.0,4.0,6.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,4.0,6.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,9.0,8814.0
1055.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,3.0,4.0,2.0,6.0,6.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,4.0,2.0,16800.0
1307.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,6.0,3.0,4.0,5.0,4.0,5.0,3.0,9.0,52740.0
488.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,6.0,2.0,5.0,5.0,0.0,3732.0
1366.0,3.0,3.0,5.0,5.0,3.0,5.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,6.0,4.0,4.0,4.0,4.0,4.0,2.0,8.0,31835.0
546.0,2.0,4.0,6.0,1.0,3.0,5.0,3.0,4.0,1.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,6.0,6.0,2.0,8.0,3785.0
1873.0,2.0,4.0,5.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,6.0,2.0,4.0,1.0,9.0,49065.0
1094.0,3.0,2.0,4.0,2.0,4.0,5.0,6.0,1.0,5.0,4.0,2.0,6.0,4.0,4.0,4.0,6.0,1.0,1.0,5.0,5.0,6.0,4.0,18.0,60788.0
307.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,6.0,2.0,1.0,5.0,4.0,3.0,6.0,2.0,5.0,3.0,6.0,7268.0
447.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,6.0,4.0,5.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,8542.0
1168.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,14417.0
551.0,4.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,5.0,2.0,1.0,6.0,2.0,4.0,3.0,1.0,20083.0
1250.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,11222.0
1049.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,6.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,5.0,39466.0
1589.0,3.0,3.0,5.0,5.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,6673.0
532.0,2.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,5.0,5.0,12.0,27998.0
194.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,6.0,3.0,1.0,3217.0
1599.0,4.0,5.0,6.0,5.0,3.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,32497.0
432.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5438.0
950.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,2.0,9.0,22738.0
977.0,3.0,1.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,6.0,3.0,1.0,9041.0
1441.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,6152.0
1321.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,4.0,6.0,4.0,4.0,5.0,19477.0
800.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,3.0,4.0,2.0,25215.0
1844.0,4.0,1.0,3.0,6.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,48291.0
627.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,6.0,4.0,12.0,23401.0
1522.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,6.0,5.0,4.0,7.0,35431.0
76.0,2.0,5.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,6.0,4.0,4.0,4.0,3.0,642.0
1713.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,37536.0
1906.0,5.0,2.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,0.0,24596.0
1521.0,3.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,6.0,2.0,4.0,3.0,3.0,4.0,3.0,0.0,25603.0
860.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,4518.0
1090.0,2.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,6.0,2.0,5.0,3.0,5.0,43384.0
1398.0,2.0,5.0,5.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,1.0,6.0,5.0,4.0,5.0,1.0,3481.0
1523.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,4.0,2.0,19140.0
503.0,4.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,5.0,3.0,7.0,16859.0
471.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,0.0,17054.0
341.0,3.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,0.0,4459.0
1937.0,4.0,2.0,5.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,2.0,5.0,2.0,13.0,190143.0
65.0,4.0,4.0,1.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,2.0,5.0,3.0,1.0,3.0,4.0,2.0,5.0,4.0,6.0,4.0,0.0,757.0
905.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,10961.0
144.0,4.0,1.0,3.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,1.0,5.0,3.0,4.0,4.0,2.0,6541.0
816.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,5.0,6.0,6.0,3.0,7.0,27263.0
57.0,3.0,3.0,6.0,5.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,6.0,1.0,4.0,3.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,1234.0
516.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,6.0,2.0,4.0,5.0,4.0,3.0,6.0,4.0,6.0,4.0,6.0,7598.0
1560.0,2.0,1.0,6.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,6.0,3.0,1.0,3.0,3.0,3.0,1.0,14.0,154222.0
333.0,5.0,2.0,5.0,5.0,3.0,2.0,6.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,6.0,4.0,14.0,7500.0
1952.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,6.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,10.0,35557.0
1726.0,3.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,5.0,3.0,1.0,54639.0
1655.0,4.0,4.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,3.0,2.0,19.0,10557.0
1378.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,11.0,75932.0
452.0,2.0,3.0,2.0,6.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,5.0,13.0,16020.0
536.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,6.0,3.0,2.0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,1.0,13830.0
193.0,4.0,3.0,6.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,6.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,2669.0
1330.0,3.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,114074.0
936.0,4.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,4.0,1.0,11.0,7808.0
1802.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,6.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,0.0,26557.0
1124.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,6.0,3.0,10.0,62692.0
610.0,3.0,1.0,6.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,1.0,6.0,4.0,5.0,14115.0
203.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,6.0,4.0,5.0,2660.0
1437.0,3.0,2.0,5.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,16927.0
985.0,2.0,4.0,5.0,2.0,3.0,4.0,6.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,9.0,19063.0
1983.0,2.0,4.0,6.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,1.0,6.0,2.0,3.0,3.0,1.0,5.0,1.0,10.0,29097.0
1961.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,87748.0
1594.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,6.0,5.0,3.0,10.0,21498.0
927.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,5.0,4.0,6.0,2.0,1.0,5.0,4.0,3.0,1.0,12.0,134951.0
1548.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,6.0,5.0,4.0,3.0,6.0,25603.0
487.0,3.0,3.0,6.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,6.0,4.0,5.0,9.0,4909.0
1238.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,2.0,23984.0
512.0,2.0,5.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,7879.0
1296.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,2.0,5.0,1.0,4.0,1.0,4.0,65813.0
443.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,6.0,4.0,3.0,5.0,32281.0
1294.0,3.0,2.0,5.0,1.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,6.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,10828.0
1957.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,6.0,1.0,4.0,85355.0
1743.0,4.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,6.0,2.0,4.0,57008.0
1569.0,4.0,2.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,3.0,6.0,5.0,1.0,0.0,30743.0
470.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,6.0,3.0,2.0,2.0,3.0,3.0,6.0,3.0,6.0,4.0,11.0,3100.0
1948.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,55980.0
486.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,2.0,6.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,6872.0
1638.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,6.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,8.0,15193.0
1516.0,2.0,4.0,3.0,2.0,3.0,1.0,6.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,2.0,1.0,11622.0
1206.0,5.0,3.0,2.0,6.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,6.0,26444.0
1973.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,78686.0
1863.0,3.0,5.0,6.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,6.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,0.0,13994.0
325.0,4.0,5.0,5.0,6.0,4.0,2.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,3.0,6.0,5.0,2.0,5.0,2540.0
1953.0,3.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,2.0,5.0,2.0,6.0,5.0,4.0,62648.0
313.0,4.0,5.0,6.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,1.0,2.0,4.0,3.0,5.0,3.0,1.0,6.0,4.0,5.0,3.0,1.0,6178.0
1078.0,1.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,6.0,1.0,3.0,4.0,6.0,5.0,3.0,19.0,90822.0
887.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,6.0,2.0,3.0,5.0,4.0,1.0,4.0,4.0,5.0,3.0,2.0,9993.0
1957.0,2.0,1.0,3.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,6.0,1.0,2.0,3.0,6.0,4.0,2.0,25.0,154244.0
1876.0,3.0,3.0,6.0,5.0,5.0,2.0,1.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,5.0,8.0,29271.0
1102.0,3.0,5.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,3.0,3.0,2.0,6.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,5.0,4.0,12260.0
280.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,6.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,6013.0
674.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,6.0,2.0,3.0,2.0,12.0,20871.0
701.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,6.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,3.0,3018.0
912.0,4.0,2.0,4.0,1.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,0.0,6159.0
1040.0,4.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,1.0,12.0,33332.0
1517.0,2.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,4.0,20.0,239549.0
12.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,0.0,17.0
630.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,6.0,5.0,4.0,6.0,2.0,4.0,4.0,3.0,3.0,2.0,10.0,15446.0
1679.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,6.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,9.0,32937.0
713.0,3.0,3.0,6.0,6.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,6.0,14664.0
1662.0,4.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,6.0,1.0,4.0,1.0,5.0,2.0,1.0,6.0,2.0,5.0,2.0,8.0,70178.0
1348.0,5.0,2.0,4.0,5.0,3.0,3.0,6.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,6.0,3.0,3.0,6.0,3.0,4.0,2.0,4.0,64050.0
1005.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,6.0,2.0,23.0,68306.0
1732.0,1.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,13.0,139560.0
1631.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,47958.0
118.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,2104.0
1595.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,48235.0
981.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,6.0,3.0,5.0,2.0,2.0,36272.0
1656.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,63445.0
