LOC+, ACAP, AEXP-, ARCH, CPLX, DATA, DOCU, FLEX, LTEX, PCAP, PCON, PLEX-, PMAT, PREC, PVOL, RELY, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, RISK-, EFFORT-
1246.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,1.0,7.0,13523.0
1806.0,4.0,3.0,6.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,1.0,11.0,40911.0
1279.0,3.0,3.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,5.0,3.0,6.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,3.0,4.0,24.0,9177.0
444.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,0.0,11131.0
77.0,3.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,5.0,10.0,653.0
891.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,16448.0
697.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,10.0,18151.0
350.0,1.0,2.0,4.0,4.0,4.0,5.0,6.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,14929.0
601.0,5.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,6.0,2.0,4.0,1.0,1.0,14201.0
1956.0,3.0,2.0,4.0,6.0,3.0,5.0,3.0,2.0,1.0,4.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,12.0,42171.0
1365.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,6.0,4.0,4.0,3.0,5.0,1.0,1.0,5.0,3.0,5.0,5.0,10.0,58904.0
1131.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,1.0,0.0,13414.0
517.0,2.0,2.0,6.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3739.0
1577.0,1.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,40974.0
502.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,10.0,18438.0
1930.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,6.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,30169.0
1317.0,2.0,3.0,2.0,4.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,6.0,5.0,6.0,42942.0
1117.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,16885.0
47.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,5.0,7.0,1595.0
1366.0,4.0,3.0,6.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,6.0,8843.0
589.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,13391.0
564.0,1.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,1.0,4.0,1.0,5.0,4.0,9.0,11675.0
1137.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,11597.0
1085.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,0.0,12495.0
1706.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,5.0,3.0,5.0,38426.0
823.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,19.0,55122.0
1633.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,9.0,24076.0
1085.0,4.0,3.0,4.0,6.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0,6.0,3.0,3.0,3.0,1.0,19055.0
1269.0,3.0,4.0,2.0,6.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,6.0,4.0,6.0,3.0,16.0,47811.0
1130.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,1.0,3697.0
213.0,3.0,4.0,4.0,6.0,5.0,5.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,7921.0
867.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,11148.0
892.0,4.0,2.0,6.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,5.0,3.0,6.0,4.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,2.0,4.0,25038.0
281.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,5.0,1.0,0.0,2106.0
670.0,5.0,4.0,6.0,5.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,5.0,3.0,12.0,17890.0
1984.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,6.0,1.0,4.0,5.0,7.0,81082.0
1096.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,6.0,4.0,11.0,16595.0
21.0,4.0,2.0,1.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,5.0,5.0,2.0,5.0,5.0,3.0,206.0
1171.0,2.0,5.0,6.0,6.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,1.0,5.0,1.0,3.0,5.0,2.0,5.0,5.0,4.0,2.0,6.0,20923.0
1148.0,4.0,1.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,6.0,2.0,1.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,2.0,12104.0
1755.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,6.0,4.0,2.0,4.0,3.0,2.0,5.0,2.0,6.0,4.0,3.0,18116.0
1294.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,6.0,2.0,3.0,3.0,6.0,1.0,3.0,5.0,5.0,5.0,1.0,12.0,42922.0
1249.0,3.0,3.0,6.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,5.0,5.0,0.0,20508.0
630.0,4.0,1.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,0.0,13911.0
351.0,4.0,4.0,4.0,1.0,4.0,5.0,3.0,2.0,4.0,1.0,3.0,6.0,6.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,0.0,2961.0
609.0,3.0,4.0,1.0,6.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,1.0,6.0,1.0,5.0,6.0,5.0,5.0,5.0,15.0,7955.0
201.0,4.0,4.0,6.0,2.0,4.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,6.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,6.0,1.0,2.0,986.0
1723.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,6.0,6.0,5.0,4.0,14.0,122761.0
64.0,5.0,3.0,5.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,6.0,3.0,6.0,2.0,13.0,2378.0
